customer_id,age,gender,signup_date,last_purchase_date,total_purchases,avg_purchase_value,is_active,churned
22962a9d-72d7-41a4-88eb-e89081e16955,19,Female,2023-09-02,2024-12-09,6,241.96,1,0
669846eb-7a39-4c3e-8c86-0b4801c03ea4,31,Male,2023-02-04,2024-11-06,5,222.36,1,1
e6726c8b-955c-4e77-8625-2b9dc815da2e,57,Male,2022-08-14,2024-11-11,7,224.96,1,0
e85d8f6a-8053-45e1-8bdc-c5a7aaa6d856,57,Female,2025-01-27,2025-02-07,5,34.39,0,0
5b0e548d-135c-43b7-9a74-e7a9c4172ec7,68,Female,2023-09-24,2025-07-03,6,95.08,1,1
309de19a-2c27-4ff0-aae8-9d2c51cf3ac1,56,Female,2022-11-18,2025-06-30,4,85.1,1,0
311a44ce-bd86-4447-aae2-da6bbec1ce9c,68,Female,2025-01-09,2025-07-29,8,312.46,0,0
98fd78a6-9fff-4fa3-a686-c25db117a65e,23,Male,2024-06-20,2024-12-04,11,211.78,1,0
2d55560c-fa4a-4e37-825d-2c95a7e4f78e,23,Female,2024-11-20,2025-04-18,6,168.95,1,0
4b4fd3b4-10f3-4430-87aa-6482144ae58a,20,Male,2022-08-16,2024-11-09,3,227.51,0,0
4656249f-f428-41b4-bfa1-3816c6febe85,24,Male,2022-10-03,2024-10-04,4,168.86,1,0
b1e51878-eda5-481a-ae2e-690abe6a81a2,68,Female,2025-02-14,2025-04-24,8,381.16,0,0
09dd9fb9-28a6-4f87-a6c5-e261e7fde94c,25,Female,2023-11-28,2024-11-08,6,91.85,1,0
2d5b7476-259b-4c1b-8ada-f89e59838f69,59,Female,2023-08-04,2025-03-19,5,37.51,1,0
13ba5b4f-cbf2-4944-889a-1a227fa20c7c,69,Male,2023-11-20,2024-08-14,6,328.85,1,0
80b346fd-be74-4c76-b022-754ccb5063f6,32,Male,2022-11-25,2025-05-16,4,122.98,1,0
8bfcde67-9262-4050-8a2d-ee7921e3d4fa,64,Male,2024-04-24,2025-06-15,5,325.24,0,0
07722de4-c547-47e6-8903-b23f78380662,46,Male,2023-10-29,2025-07-15,14,38.69,0,0
177cd4ba-e50c-4088-9966-fda9dbbff46f,50,Female,2022-12-17,2024-10-15,4,131.08,0,1
39d14798-ae45-4d72-80d4-3ac9fbdbc4aa,69,Male,2024-07-20,2025-01-15,6,85.4,0,1
5a090e3d-90be-4caa-90db-27c9243e3e9e,47,Male,2025-03-20,2025-05-07,2,152.43,1,0
c73ab397-7191-44fb-b744-a205141837ba,56,Female,2022-11-04,2025-02-06,5,171.14,0,1
1119bd1c-de09-49b8-851f-210db72b13b3,44,Male,2023-03-15,2025-02-14,5,252.65,1,0
208b71f9-7a42-495b-8f6c-b94127ff9088,53,Male,2023-04-04,2024-09-13,4,264.87,0,0
397150a3-bc89-4d3f-9ebb-44eab997aac3,46,Female,2024-04-12,2024-09-23,3,318.75,0,0
cae3b977-dc3a-4035-abd4-9f77a59f9725,55,Male,2024-01-30,2025-02-07,6,172.51,1,0
666ae723-ebbc-498b-a60d-0d3dcaff1206,50,Male,2025-06-07,2025-05-11,5,270.69,1,0
3102709e-2bc0-47b1-99d8-8cec7f5ad85b,54,Male,2022-10-01,2024-10-24,7,495.16,1,0
87c37252-aa8b-40f7-ba6c-52c788882a4f,44,Male,2023-11-11,2025-07-05,8,113.21,1,0
c1fe1726-adcb-4930-b711-724f54227c57,50,Female,2022-10-31,2025-05-10,6,84.83,1,0
07d54d0a-40cc-423f-b5ca-a90848860c09,21,Male,2025-07-26,2025-03-02,5,422.86,0,0
11222f95-91d9-42c7-8fc0-f02a13847451,39,Female,2023-09-30,2024-12-03,8,211.08,1,0
9f551735-adcd-456e-96ab-51eba1c5ac09,19,Male,2025-07-04,2025-01-07,9,424.97,1,0
5d897495-00ff-4924-a0f1-59f4675da847,27,Female,2024-02-29,2024-08-09,3,218.1,1,0
18dd9ffd-9e1b-4ad7-90ea-65589b6e394f,22,Female,2024-06-12,2025-06-29,5,20.63,0,0
12b186ee-d242-4fe2-9d09-ddc793137872,27,Female,2022-08-06,2025-07-15,2,193.69,0,0
fa159e71-79da-4e68-ad25-957b5b6b684e,50,Male,2024-12-13,2025-07-24,6,308.96,1,0
72936f23-c4eb-47d4-b79c-3924184eee2a,55,Male,2024-06-29,2024-11-05,9,229.3,1,0
d4bc49e5-40b4-4d2a-a935-585398c0a17c,30,Male,2025-05-14,2024-09-26,5,235.08,1,1
83625b8a-8c09-49c1-9499-3def6b75014b,48,Female,2025-08-01,2025-06-03,7,499.17,0,1
7c68eada-c5a1-4300-820e-fcc9c8c02db2,64,Male,2025-03-24,2025-04-21,7,276.62,1,0
4ba420ff-b8ec-4ca9-88bb-445a506fed19,53,Male,2024-02-15,2024-10-30,3,351.5,0,1
01b9a769-ca76-4bbe-8177-c47eda368081,62,Male,2023-11-07,2025-04-13,5,363.28,0,0
3185ecc3-764a-463f-a467-81a4c6965ceb,41,Male,2023-06-04,2025-03-27,5,10.08,1,0
3daba13e-73b3-44fc-b34f-49029e14c7e9,69,Female,2024-08-20,2025-02-14,4,280.71,0,0
207a59e8-453c-4edf-92b7-64a7691611db,32,Female,2023-11-12,2025-01-06,5,481.9,1,0
ca3bf417-4245-4bda-9ed7-fb16e802aab2,46,Male,2023-01-01,2025-07-24,4,377.9,0,1
cfe40ca7-67d2-48d7-8544-e3a0c2eb0a39,25,Male,2022-11-23,2025-07-19,8,176.81,0,1
3bc63fe4-a2ae-42da-b6b8-196c7b2bf7bf,22,Male,2023-10-10,2025-02-13,7,188.64,1,1
561ea665-ff28-4a2c-8385-4198d161a519,46,Female,2023-03-07,2025-02-28,6,158.77,0,0
962bcb8b-364c-44fd-baf9-d33121b9b935,64,Male,2025-01-14,2024-10-13,7,318.8,1,0
69ac3bfc-3a48-4c30-9647-019b8b114f0c,21,Female,2024-07-27,2024-10-18,10,57.68,1,0
f739325b-c211-4a95-9a4f-c0cec962378f,29,Female,2024-10-14,2025-01-10,4,152.1,0,0
c9b93b31-3b4a-4c3a-9f41-0a8e647a8520,62,Male,2025-06-08,2025-02-01,9,254.13,1,0
74f173ef-1507-4f0b-9c62-e3f267bb4ddb,19,Male,2024-06-25,2025-03-28,9,272.26,1,0
00e0c73e-58ce-49d8-a922-78c826d24571,44,Male,2024-11-07,2024-11-04,9,307.63,0,0
2d27d534-52ec-4551-aafe-e70179cc26f4,48,Female,2024-12-06,2024-12-11,3,400.64,0,0
eac7c7e7-bd70-4071-9002-402032974e7a,68,Female,2025-01-10,2025-03-29,3,89.99,0,0
3684bc24-dd2c-44bb-ac22-fee4a57bae1d,68,Male,2025-07-05,2025-07-16,8,120.26,0,1
e3f25dbb-fc56-48e7-9752-a8a15715e1b4,53,Female,2025-06-21,2025-02-17,6,437.43,1,1
6e7c2e79-23e1-4541-89f1-4dea2ac6a6a6,53,Male,2024-01-01,2025-05-30,9,417.27,0,0
deb7789a-a859-4872-bebd-0e56ec0c0eb6,43,Male,2023-12-20,2025-05-13,2,412.57,1,0
a5ed49ab-6d11-4fe9-81c1-d01f1a9717c7,60,Female,2022-11-28,2024-09-11,6,112.22,1,1
53d8cbb5-b2da-45aa-abc3-1b9edae9be2f,44,Female,2024-10-13,2024-11-08,2,38.55,1,0
f5dd6978-a537-4838-9494-bdc1356b39e9,22,Female,2025-01-23,2025-02-10,9,266.47,0,1
99d54176-f74b-44b5-99c6-c4a93a11acda,37,Female,2025-06-06,2024-08-21,6,436.32,1,0
927aab5b-e47a-4ebe-99a0-ae752105b800,28,Male,2024-08-21,2025-02-12,1,126.38,0,0
d09309ce-e075-42f7-8b30-4f9cb343ceed,27,Male,2023-11-28,2025-02-06,3,453.06,1,0
f14223cf-0c93-4058-bfe8-ab3a8f2ffc9a,57,Male,2024-12-24,2025-01-22,4,79.35,1,1
2340e601-5b59-4201-956f-ca1eaf9a0372,55,Female,2024-08-25,2025-08-01,4,156.07,0,0
5e5b488c-fd45-4e23-8f42-acf04d96acb2,23,Male,2024-07-13,2025-02-05,6,156.16,0,0
c7f07e88-900b-4676-84db-897da0c2049c,25,Female,2024-02-04,2024-10-09,8,84.04,0,0
ecb14c2e-459e-48e2-a0c1-09ec89c17040,40,Female,2022-11-05,2024-11-22,5,437.66,1,0
738d5e96-323e-4788-8303-89eb68205cc5,64,Female,2024-10-13,2024-08-26,11,212.17,1,0
33f765e0-b29b-413c-8b08-c895c0ef778a,43,Male,2025-03-23,2025-06-11,9,103.42,1,0
e3d073c2-858c-4ac5-a91c-94672f9c2e85,63,Female,2023-08-06,2025-07-17,5,82.15,1,1
f6d0f1d5-fa01-4074-b5f4-ebf03a4135b4,60,Female,2024-02-12,2025-06-26,4,216.25,1,0
e4070501-40ae-4fc2-8e61-40df7f58dbde,29,Female,2023-01-13,2025-07-05,3,18.47,1,0
41ca312d-04d5-4446-a49a-a6bc91f263b9,43,Female,2023-11-16,2025-04-07,12,69.32,1,0
195feec4-543d-4643-94e0-47ff043f3741,30,Female,2025-05-27,2024-12-18,5,11.81,0,0
999d40e9-2f34-4cbc-96f1-deaaa31fc68a,57,Female,2024-04-15,2025-03-26,12,21.95,0,0
13ee3fae-59b9-415c-836c-b046a76c641f,35,Female,2025-07-18,2025-01-06,4,498.71,1,0
c8cce7d6-aad1-488d-bc05-211de1107f8e,42,Female,2025-05-29,2024-12-22,5,229.96,0,0
2b081b6b-6908-4113-bbf5-0db5d03a3f3c,50,Female,2024-07-18,2025-04-01,3,367.17,1,0
bad6776c-b567-462e-8164-5753bc16a047,64,Female,2024-06-28,2024-11-25,3,371.17,1,0
712dee75-fca9-49a3-b0e7-2820ea788fc5,57,Female,2025-07-12,2025-02-10,5,441.4,0,1
3c98f998-43a2-477e-a70a-aadfc4539e81,60,Female,2023-09-04,2024-10-02,3,60.84,1,0
a6823c01-4b1a-43f3-ae47-02827164231e,29,Male,2025-01-21,2025-07-14,8,267.58,0,0
01f34653-10ef-48af-9e31-9d05704acda9,61,Male,2023-12-28,2025-03-07,6,167.64,1,1
82a2256e-e0b3-466d-b030-52e448e638d1,53,Female,2024-06-17,2024-12-03,4,278.76,0,0
1bfecee4-8429-4a9d-91db-55c752f6f635,65,Female,2022-09-26,2025-03-08,2,172.74,0,1
073f1fee-e43e-4a60-82ef-ae5a14b3d02a,21,Female,2024-03-26,2024-12-20,8,99.99,0,0
21d22367-f11e-42d2-8d4a-a153b61739b9,22,Male,2024-01-11,2025-02-28,7,339.69,1,1
3dd5bc6f-894b-4c36-aa85-b6b4f7c3c711,54,Male,2024-12-27,2025-03-31,3,28.83,1,1
06e1fa98-13f4-4fe4-a698-b620b1d41214,25,Male,2023-12-05,2025-04-08,3,448.74,1,1
40c6c1db-e66a-41c2-914c-5e32cc9d0dcc,59,Female,2024-06-10,2024-08-24,8,81.67,0,0
a511267c-950f-493a-8c31-1236e3c37dbc,66,Female,2024-08-30,2025-06-11,5,311.42,1,0
4218c246-aac9-489e-939c-31445d5d4de0,45,Female,2023-02-28,2024-12-23,6,379.56,1,1
3427bb17-e3da-45b5-8abb-62972cf95b3f,48,Female,2024-10-10,2025-06-25,9,45.73,1,1
749bcefe-88af-488d-a2de-ac5bb44dc7d3,26,Male,2023-09-19,2024-09-01,4,452.61,1,0
df22aa19-f232-452b-9f95-2baf5336827c,68,Female,2023-08-04,2025-06-08,5,184.53,0,0
810f2d4f-2e9b-44fa-9072-61d3866163fe,46,Male,2024-02-21,2024-12-29,6,498.4,1,0
8095509c-8351-4dbe-a4f6-2d23939b2349,31,Male,2023-12-14,2024-10-29,7,43.7,0,0
85cde8f9-da48-4f78-bd97-3a605eb491bb,57,Female,2022-09-07,2025-05-24,3,361.22,1,0
33110132-348e-4ac8-a148-9dce93846177,58,Male,2023-06-17,2025-07-14,4,88.75,1,0
c37a34d8-c873-4e75-9149-4f9019c45bdb,39,Male,2024-05-22,2025-07-01,4,207.32,1,0
7d0012ca-2fe8-47d1-af04-f364cad87ab5,28,Male,2024-01-24,2024-08-31,1,227.17,1,0
47a452c8-4f03-4bd5-bbc0-90d9279eb9b1,40,Male,2022-10-30,2024-09-14,5,209.02,1,0
94a136e2-27ed-41e9-9db0-9bfc39aaecdf,18,Female,2024-07-17,2025-04-20,4,175.41,1,0
554a4357-a741-4e16-9d2d-945940d7c924,63,Female,2025-05-07,2025-06-15,1,385.93,1,0
698ff2ca-dc47-4134-a802-b06125646de4,54,Male,2025-01-02,2024-08-08,3,411.75,0,0
24e8e22d-ad7f-4a05-9a34-c373f2c76bd0,38,Female,2022-08-16,2025-02-20,7,174.45,1,1
8cd9e0ff-814c-4517-bd76-4e4da9e0f6f1,43,Male,2024-08-13,2024-10-13,0,246.5,0,0
55d66937-2454-4d25-89b5-1bd1a7ee2b70,63,Female,2022-10-23,2025-03-05,9,216.66,1,1
efada4a3-8cb7-4a00-b67b-a23f5d34d4ea,53,Female,2025-05-24,2025-02-02,5,300.82,0,0
2a37cb43-8318-4de3-9c92-5ac14c65268e,40,Female,2024-11-08,2025-04-16,4,83.63,0,0
5e2e3626-89a0-44eb-a9ec-357ca9183397,18,Female,2023-08-14,2024-10-21,0,404.79,1,0
2978b27c-05c0-4336-9bba-8b821eda32a0,68,Female,2023-10-19,2024-08-29,6,400.54,1,0
4032553b-4ae2-4b46-9b09-d628164fbd07,57,Male,2023-06-25,2024-09-09,6,299.3,1,1
d8ed2708-d6f0-4a54-8294-7269a375b8ea,32,Female,2024-08-11,2025-05-14,2,375.61,0,0
22438e0b-aa46-4dbc-9bd0-a28a6057cd67,38,Male,2023-02-02,2025-03-12,3,494.37,1,0
c5721097-0bc6-45ef-aeb4-154a34f75782,64,Male,2023-06-10,2025-03-07,5,462.03,1,0
9aacc7df-bade-43fd-bcb9-8a2b2ad0a4b7,26,Female,2022-10-21,2025-07-08,7,309.61,1,1
59613d25-a4c3-4813-8480-a135ce7d5592,26,Male,2024-05-07,2025-01-01,5,260.59,1,1
ad4a72ba-b19a-47a9-b7dc-8d24141a253b,27,Female,2025-04-30,2024-09-13,5,271.92,1,1
6ee440b4-e5a0-497f-a704-a0010b4f2a48,69,Male,2025-06-26,2025-06-22,6,238.64,1,1
fb093873-ecfa-4033-9482-0a94588f2c7e,43,Male,2025-05-04,2025-06-27,3,245.31,0,0
a16902a3-94f5-459d-9e01-e873f44fe258,58,Female,2023-02-07,2024-10-04,5,368.7,0,1
43f4bd5e-3b9a-4461-a912-7daeb7f7ab10,52,Female,2023-09-22,2024-09-15,4,496.14,1,0
a3662bb0-1ede-4119-b09c-fb1a3cf5eab1,69,Female,2022-08-23,2025-02-28,3,32.2,1,0
2a4dc402-2e54-4c8d-806d-c670c2c40331,42,Female,2024-07-21,2024-10-02,7,122.79,1,1
422b4260-3ee2-4c88-8c57-f75f90b4cf1b,43,Male,2022-10-03,2025-04-19,4,113.0,1,1
02dfc884-4a2a-41fb-840f-68f9e98813d6,28,Female,2023-01-04,2025-05-14,7,418.1,1,0
638b1184-ab91-4734-802b-b3fd606cb080,55,Male,2024-07-29,2025-02-04,6,215.66,1,0
9d6b95b8-c068-41f6-b0c3-ad7b7af0c495,19,Male,2023-12-14,2025-06-21,4,267.31,1,0
02912703-5068-4999-9507-e501670e6bfc,24,Male,2022-10-14,2025-05-01,4,239.88,0,0
4ce5b6be-2310-42ee-bae1-a193532962cd,35,Male,2024-10-11,2025-07-14,3,428.3,1,0
81fec58b-bcd8-4d13-9f73-6d11afc9b72d,44,Male,2025-01-28,2025-04-19,5,254.86,1,1
12d78599-2eed-411c-83e3-715669ab4485,51,Male,2022-12-15,2024-09-20,4,337.24,0,0
be522f8b-0552-4daf-905b-060817c194d7,44,Female,2023-07-10,2025-01-04,10,19.55,0,0
6c8ffbfc-6e1d-49ec-ab23-22c555a898ac,34,Male,2023-05-21,2025-02-12,8,329.7,1,0
c6f54177-0daa-4d39-831e-cbd79e85ad26,60,Male,2022-10-19,2024-09-04,2,128.07,0,1
978ec077-b9e1-4c9d-bbdd-f672af679406,61,Male,2025-06-05,2025-07-04,3,434.77,0,1
615cfca3-1fa4-4e3e-afe2-858472662a91,68,Female,2024-02-25,2024-08-06,7,378.26,0,1
de292dda-327e-424b-a6e1-06fb06385a0f,41,Female,2024-03-17,2024-11-30,4,63.55,0,1
05d4a128-17ee-431e-8d0e-7afa6c352a97,42,Male,2023-10-08,2025-02-08,6,60.7,0,0
5d678168-2885-45de-b4d6-be30a8f018c3,24,Female,2025-02-17,2025-04-16,4,153.57,1,0
21cdb0dd-b03f-4995-8861-3610c0a38852,69,Male,2024-04-01,2025-07-07,5,71.62,1,0
f3030e71-4114-462f-82e3-9816a3e41220,23,Female,2024-01-22,2025-03-24,5,372.76,1,0
93cdf8c5-1b5f-49dd-ae4d-d26e17d7a0ac,41,Male,2022-09-19,2025-03-24,9,493.54,1,0
f10db51a-164d-4a29-a0b2-584f83359b88,50,Female,2022-10-21,2024-11-04,4,331.08,1,0
8d64506f-e016-4e4d-bd2e-d0d4e9860f0c,66,Female,2024-01-26,2025-01-16,1,132.03,0,1
afb68c82-276d-45a6-a5c1-bcd2d02a0189,46,Female,2024-01-26,2025-05-31,4,286.49,0,0
f353fbc9-e288-4f9a-90e5-8a98e0defc6f,60,Male,2023-06-02,2025-03-01,6,404.77,1,0
8fb09b03-aba8-4a5b-94d5-bda6a9f03204,39,Male,2024-08-24,2024-10-14,3,481.48,0,1
e821c857-0285-4de6-96eb-865f092eeb00,43,Male,2022-09-24,2025-03-27,4,12.49,1,0
a876438f-695c-4493-a9dd-675080feac4f,45,Female,2022-10-08,2025-05-21,10,266.61,1,1
fd01a1f3-546d-462c-a98d-b3d57444252f,67,Female,2025-03-13,2024-09-07,9,232.07,0,0
441d7217-d2f3-46fb-880f-50cfa3f00870,38,Male,2023-09-17,2024-08-28,6,213.1,1,0
424569e6-c48e-4664-9942-11c994bbfbd1,66,Female,2023-08-26,2025-08-03,7,256.88,1,0
0b0a29c4-329b-458b-9659-6a85450fe495,24,Male,2024-09-21,2025-03-08,0,207.72,0,1
930215b5-bad7-4d94-b811-4fd35a698d4d,34,Male,2025-06-17,2025-05-28,6,178.57,1,0
15adaca5-1d5d-4715-9cd4-da06c07bca3c,37,Male,2025-01-16,2025-05-15,2,66.26,0,0
009437c1-e248-4e14-a1a8-556f91c0d42b,58,Male,2024-01-22,2025-07-03,3,254.92,0,0
ae0b9d7b-0297-4c21-9420-5146caac0203,66,Female,2023-06-08,2024-08-15,13,412.32,0,0
d046e61d-18ef-4c82-8aaa-96f7c1f5de59,37,Female,2024-06-04,2025-02-23,5,61.32,1,0
e4ff069e-3636-44c4-931a-48dfed1fb363,39,Female,2025-07-07,2025-02-05,2,371.86,1,0
aafa4c0f-ae6d-4972-a16e-a64eb0a59748,45,Male,2022-12-13,2024-08-04,6,141.21,1,0
279379a9-b3ca-4dcb-b16a-331e23c781ae,57,Female,2025-05-04,2024-11-11,6,196.81,1,1
d61d8e8f-f5ee-4922-9eb3-285fbea93bae,66,Male,2024-11-13,2025-06-03,4,494.16,0,1
66536f6b-0126-4ed2-97ac-cd4e1ceceecc,24,Male,2024-10-19,2024-09-22,8,340.85,0,0
f5c9136d-ad48-4332-9b62-738981662f13,18,Male,2022-11-21,2024-12-23,10,362.37,1,0
e198e1c8-ca50-4c5f-8b91-ada531ca836e,49,Male,2023-03-17,2025-07-22,9,305.17,0,0
8a1a0399-c119-4bf7-9051-7945f20f3b32,30,Male,2024-05-15,2024-09-16,4,167.96,1,0
e91d6afd-0de7-4aa9-beb3-fc869f105e19,47,Male,2024-08-04,2025-07-17,3,340.81,0,0
cecefc0c-1c6e-4a93-b60f-0285eecb2e6f,40,Female,2022-10-05,2024-11-01,6,234.06,1,1
09f13619-1b11-4321-a4a3-0e8b71834fda,68,Female,2023-03-02,2024-10-10,7,417.72,1,0
eff4c23e-b2f5-4a03-aa46-197af6f25661,36,Female,2024-07-17,2024-10-07,5,289.82,1,0
3b4fc4e2-150f-49ec-860b-70482ef3b5fe,49,Female,2024-12-16,2024-08-22,4,387.91,0,0
fff86769-9680-49b0-8eb8-708882c62930,47,Male,2024-09-19,2024-11-03,6,425.77,1,0
bca015fd-1bae-4f29-9f3d-1febd7447d66,46,Male,2024-02-13,2024-11-14,5,412.35,0,1
de0b564c-20f8-45f1-82cc-b1682f66a94b,66,Female,2024-04-05,2025-03-03,5,207.03,0,0
aa24e71b-c14f-4842-a967-a2fcf6e8d6ec,62,Female,2023-02-09,2025-07-21,1,190.69,1,0
3810ec39-2367-4587-a8a7-aa8dc4af821b,46,Female,2024-04-01,2025-01-18,6,435.84,0,1
eb21fd4a-9668-4e32-9437-75c7e228e457,47,Female,2023-09-21,2025-03-15,4,80.12,1,0
e3a30f39-179f-4fa8-9d10-a92bee7f6639,33,Female,2022-08-11,2024-11-11,4,146.91,1,0
fabdcc3e-79f3-46aa-8e1e-b0668f024f09,57,Female,2024-10-17,2025-04-16,2,69.29,0,1
a6edc9f8-eee4-40cf-9803-f349fec9e4b4,36,Female,2023-12-25,2024-11-27,5,30.62,1,1
75328830-c8b9-40b4-838c-14d4c71da2a4,35,Female,2024-05-08,2025-04-28,4,311.77,0,0
b5f33a64-ca66-4691-813c-363a095fab49,18,Male,2023-03-14,2024-11-11,9,451.38,1,0
749e44d5-b820-4e42-933a-c3f6bc11198b,31,Male,2024-09-17,2024-08-13,4,73.41,1,0
eb8b07de-185b-4555-98af-2efe05cb8972,68,Male,2023-04-06,2025-03-05,0,399.9,0,0
6e37e09f-d411-4a90-9bef-8bbefb64e849,64,Male,2023-05-13,2025-03-22,11,195.88,1,0
60174335-db5d-4b53-9c84-47fcb047b99b,67,Female,2024-12-24,2024-11-21,8,312.89,0,1
86f94253-6aca-41a3-b2d1-91d2fdb4e12f,19,Male,2022-12-09,2024-11-18,7,384.23,1,0
6e4430be-76b0-45a9-9904-4c0e4d1a1385,45,Female,2024-04-25,2025-05-20,6,357.94,1,0
9565149e-306e-46e4-bab2-8363b639b47c,66,Male,2024-01-24,2024-10-30,3,76.98,1,0
fd3fefce-4418-4d52-b33f-9b6db1ebaa4d,67,Female,2023-11-29,2025-01-14,5,66.54,1,0
47681c6b-52c7-4371-b2c4-23faee4d0252,47,Female,2025-05-08,2025-06-30,6,462.85,0,0
6b5545eb-7a9b-46aa-b877-886e20692981,55,Male,2023-08-31,2024-08-05,3,48.94,1,0
454c2a9d-00b1-43bb-875c-1d419b6eb346,68,Male,2022-10-25,2024-10-22,5,117.02,1,0
30778c17-f2f1-4397-a4fe-f4231962b19e,21,Female,2024-02-11,2024-12-29,8,224.79,0,0
c06f9f65-e15d-4f06-b901-7889bcbfb807,18,Female,2024-05-03,2025-03-26,6,412.3,0,0
0a993326-cbda-4ee8-b3ac-d345d1ff2f0b,25,Female,2025-01-20,2024-11-25,7,305.29,0,0
b164ae60-c5b3-4408-b1ce-089175dae6d6,46,Male,2023-01-05,2025-02-20,4,289.88,1,1
9ae0fac5-554b-43db-b046-444127ba80f5,56,Male,2023-10-05,2025-03-16,3,349.06,0,0
e29f4506-077a-4aa8-ad0a-a97f0f625522,20,Female,2025-07-05,2025-06-12,8,403.06,1,1
9945915e-38be-427d-8f39-45a52fce045c,49,Male,2023-10-03,2024-09-20,1,123.94,1,1
32f87aa2-f948-4aa7-8600-2680daac175a,27,Female,2023-10-17,2025-06-13,5,19.26,0,0
7911880f-2735-4fcd-a548-145b762e5306,27,Male,2023-02-16,2024-08-07,6,72.33,0,0
a32a0790-1a55-4221-8746-8605e314d491,36,Male,2023-04-19,2025-06-30,5,90.93,0,0
bda3dba0-5126-4bec-bc35-7889d2736806,63,Male,2023-12-20,2024-11-14,5,29.61,0,0
17483d0d-251d-4966-919b-79542ccc6ec0,51,Male,2024-11-08,2024-12-29,5,376.28,0,0
18018d5f-fdea-4dc3-ad70-7607dd445866,50,Male,2024-07-04,2024-09-23,5,443.61,1,0
65c92acf-9d4a-4063-b978-1dd8ac8a742b,40,Female,2025-02-20,2025-07-26,6,358.22,1,0
65b06111-1125-443a-931c-71f98c869f5e,45,Female,2024-06-12,2025-04-04,5,102.43,1,0
0a2ca0c7-d60a-4f86-a940-078b324a2409,49,Male,2023-06-10,2025-08-03,5,307.16,1,1
7eea545c-549e-447a-9c39-8358bf2b9c65,67,Female,2022-09-14,2025-01-22,8,265.1,1,1
ec08002a-90d8-412b-8f46-bbe6fd98bf46,24,Female,2024-02-05,2025-07-21,3,411.78,0,0
3d06bcca-afbc-4809-b4b7-7ce1026bd9d7,46,Male,2022-09-02,2024-09-09,5,471.73,0,0
90c1d037-3e33-43af-b1e1-ea4d5df90709,25,Female,2025-04-19,2025-03-28,3,374.04,1,0
6cd8c83b-0fa1-4650-ac4e-07adec472233,18,Male,2023-07-05,2024-11-19,3,261.14,1,0
39135a3e-b6f0-4912-965a-84ff4045d502,20,Female,2022-10-06,2025-02-05,7,260.41,1,0
0d9423ec-f84c-47c7-b3e1-9d0d790bcdba,41,Female,2023-05-18,2024-10-22,4,405.82,1,0
e9bd827a-36b4-4113-91b9-8a393c82d355,40,Female,2023-11-02,2024-08-05,4,70.03,0,0
d63afee8-6125-4b2c-acbc-a8f4e7e16517,25,Female,2024-12-02,2025-03-16,2,85.12,1,0
3ca10cc0-5be6-46fc-948f-180a6eb00bcf,64,Female,2024-05-02,2025-03-16,6,178.32,0,0
3d05705a-acb4-4768-919e-2ec6d7acf4e2,54,Female,2023-07-24,2025-07-24,3,376.1,1,0
48e3af02-79c9-4b6c-8fb3-ab470237b832,20,Female,2025-01-16,2025-05-21,7,42.33,1,1
5b5b2bb6-3dc4-4fec-bfbc-6d6764ea0a2e,68,Male,2024-06-04,2025-05-22,7,178.72,1,0
a99e198b-c2f1-4524-aaa2-cb54aaba2f14,50,Male,2024-01-16,2024-10-24,8,166.08,0,0
8ae8e3f5-fda2-47c9-a962-87dbb4806453,45,Male,2025-05-28,2025-02-19,6,248.01,1,0
f388d815-001b-4480-ae49-e460247b9957,64,Male,2024-08-04,2025-05-20,7,237.22,1,1
f82df23d-8be7-4dd5-ae4b-8c8a29d2d5b4,25,Female,2025-02-22,2025-04-17,4,360.06,1,0
a82d1eee-becc-431f-95f3-adbbc8dd2291,51,Female,2023-09-19,2025-05-10,7,316.52,1,0
84eaeedd-af3e-4177-9f18-93cfa69d9d87,52,Female,2024-07-19,2024-09-30,2,452.36,0,1
c046fa0d-43c0-4fe9-9a91-7005cebfd082,49,Male,2024-04-11,2024-10-29,5,98.52,0,0
4c1137ba-bd57-4823-991e-209c0019a865,41,Male,2024-12-19,2024-11-14,3,221.72,1,1
83ac57ed-7fe3-48cd-aa8c-52308b56cc49,31,Male,2023-11-24,2024-11-13,7,206.05,0,1
4cd1626c-0c88-4e24-94d5-7cccdc0aa34a,49,Female,2023-04-02,2025-06-23,5,65.13,1,0
e060caa8-1ccd-4da2-b594-05093cda01de,63,Male,2025-03-29,2024-12-11,7,90.77,1,0
23d1c7d8-4bc2-41ed-a104-58ed5ed0d132,60,Female,2024-06-23,2025-02-06,9,174.95,1,1
7f74c83e-0e35-47ca-ba0c-07ce3fb74805,33,Male,2023-02-26,2025-06-26,6,370.05,0,0
89a7083b-1954-4654-986c-365ef374b23c,21,Female,2024-12-12,2025-01-20,5,83.58,0,0
de4b5ccc-21d5-42e1-96b3-00d91d86f265,69,Male,2023-05-02,2025-02-01,7,140.01,0,0
7ca4e773-b60d-4ed5-a54a-1ca813be27ac,54,Female,2024-11-13,2024-12-11,1,341.45,1,0
40b18da0-477d-4343-8daa-5a200bfa155a,38,Male,2023-04-24,2025-01-15,3,302.36,0,0
5845190f-b193-42c6-8c41-ae64f4c72d39,31,Male,2025-02-25,2025-01-31,3,61.15,1,0
d51f06e7-fe2b-46b6-9cd4-db3562ba793b,48,Female,2024-05-26,2024-10-06,11,472.42,0,0
